map_index,k_index,target_states,auxiliary_states,ng,initial_source,initial_seed,initial_gram_norm,initial_imaginary_norm,initial_sha256,initial_unchanged,converged,iterations,elapsed_seconds,solver_n_matvec,operator_counts,counts_after_explicit_residual,orthogonality_frobenius,max_explicit_residual_ha
15,1,24,6,2777,Previous map from this run only,63001,3.0387184063511626e-14,3.9047883650627746,7b7d3894237e059e1921d6388296c30b0188fe264dc07f96826ed3f245a6683b,True,True,22,1.204813003540039,553,"{""full_mul_calls"":23,""full_columns"":553,""fr_mul_calls"":23,""fr_columns"":553,""common"":{""operator_mul_calls"":23,""operator_columns"":553,""scalar_mul_calls"":46,""scalar_columns"":1106}}","{""full_mul_calls"":24,""full_columns"":577,""fr_mul_calls"":24,""fr_columns"":577,""common"":{""operator_mul_calls"":24,""operator_columns"":577,""scalar_mul_calls"":48,""scalar_columns"":1154}}",2.739580504532585e-14,8.163260964474024e-11
15,2,24,6,2770,Previous map from this run only,63002,3.592117174166076e-14,3.913693454377783,d856705fc17c9eeb77f0310a5797d9545a1d4954e5f72f62fb486483cc21c242,True,True,28,1.2295348644256592,632,"{""full_mul_calls"":29,""full_columns"":632,""fr_mul_calls"":29,""fr_columns"":632,""common"":{""operator_mul_calls"":29,""operator_columns"":632,""scalar_mul_calls"":58,""scalar_columns"":1264}}","{""full_mul_calls"":30,""full_columns"":656,""fr_mul_calls"":30,""fr_columns"":656,""common"":{""operator_mul_calls"":30,""operator_columns"":656,""scalar_mul_calls"":60,""scalar_columns"":1312}}",2.9136151366829776e-14,9.977323416948614e-11
15,3,24,6,2770,Previous map from this run only,63003,3.3871409237939145e-14,3.8908786968794797,90805de6ea38c6ae360eba65fa6c5a039a3280190525c071f8252c5c84ef406e,True,True,28,1.3582539558410645,632,"{""full_mul_calls"":29,""full_columns"":632,""fr_mul_calls"":29,""fr_columns"":632,""common"":{""operator_mul_calls"":29,""operator_columns"":632,""scalar_mul_calls"":58,""scalar_columns"":1264}}","{""full_mul_calls"":30,""full_columns"":656,""fr_mul_calls"":30,""fr_columns"":656,""common"":{""operator_mul_calls"":30,""operator_columns"":656,""scalar_mul_calls"":60,""scalar_columns"":1312}}",3.0678513601382126e-14,9.204156442981451e-11
16,1,24,6,2777,Previous map from this run only,63001,3.3882707625604e-14,3.790787183222136,e064c3dd4e02eeb968bf43ca06db2be8a020fcbe384b507bb7c42a0b2b8f332b,True,True,24,1.2152810096740723,560,"{""full_mul_calls"":25,""full_columns"":560,""fr_mul_calls"":25,""fr_columns"":560,""common"":{""operator_mul_calls"":25,""operator_columns"":560,""scalar_mul_calls"":50,""scalar_columns"":1120}}","{""full_mul_calls"":26,""full_columns"":584,""fr_mul_calls"":26,""fr_columns"":584,""common"":{""operator_mul_calls"":26,""operator_columns"":584,""scalar_mul_calls"":52,""scalar_columns"":1168}}",2.525002850132715e-14,7.760192829938865e-11
16,2,24,6,2770,Previous map from this run only,63002,3.406320724329757e-14,3.851019151586477,396a3786d0c9afb6e00d1507a6730ee1bcb5880f26689c8974bda5086ebb4591,True,True,29,1.1259500980377197,626,"{""full_mul_calls"":30,""full_columns"":626,""fr_mul_calls"":30,""fr_columns"":626,""common"":{""operator_mul_calls"":30,""operator_columns"":626,""scalar_mul_calls"":60,""scalar_columns"":1252}}","{""full_mul_calls"":31,""full_columns"":650,""fr_mul_calls"":31,""fr_columns"":650,""common"":{""operator_mul_calls"":31,""operator_columns"":650,""scalar_mul_calls"":62,""scalar_columns"":1300}}",3.5331914185476233e-14,9.974454750646147e-11
16,3,24,6,2770,Previous map from this run only,63003,3.744059365179285e-14,3.8899343069999732,2fa04554449490affe5e2d3ee03899b4ed27144d8f0c26c91ab2618cda92e52d,True,True,29,1.3337581157684326,629,"{""full_mul_calls"":30,""full_columns"":629,""fr_mul_calls"":30,""fr_columns"":629,""common"":{""operator_mul_calls"":30,""operator_columns"":629,""scalar_mul_calls"":60,""scalar_columns"":1258}}","{""full_mul_calls"":31,""full_columns"":653,""fr_mul_calls"":31,""fr_columns"":653,""common"":{""operator_mul_calls"":31,""operator_columns"":653,""scalar_mul_calls"":62,""scalar_columns"":1306}}",3.288382459997417e-14,9.892559138792043e-11
17,1,24,6,2777,Previous map from this run only,63001,3.254832258049612e-14,3.8997998894058004,271a20525bd83db5c5b8fd80c2581fa04005230baefaa559ec35d5126c27a182,True,True,25,1.2681031227111816,572,"{""full_mul_calls"":26,""full_columns"":572,""fr_mul_calls"":26,""fr_columns"":572,""common"":{""operator_mul_calls"":26,""operator_columns"":572,""scalar_mul_calls"":52,""scalar_columns"":1144}}","{""full_mul_calls"":27,""full_columns"":596,""fr_mul_calls"":27,""fr_columns"":596,""common"":{""operator_mul_calls"":27,""operator_columns"":596,""scalar_mul_calls"":54,""scalar_columns"":1192}}",2.869266340037039e-14,9.671726787061838e-11
17,2,24,6,2770,Previous map from this run only,63002,3.9749516581938455e-14,3.8587730268602702,d404270808eb937bf2a499bf350f7320b5ed2c6c81ff4b59e006591831a00678,True,True,29,1.1664400100708008,632,"{""full_mul_calls"":30,""full_columns"":632,""fr_mul_calls"":30,""fr_columns"":632,""common"":{""operator_mul_calls"":30,""operator_columns"":632,""scalar_mul_calls"":60,""scalar_columns"":1264}}","{""full_mul_calls"":31,""full_columns"":656,""fr_mul_calls"":31,""fr_columns"":656,""common"":{""operator_mul_calls"":31,""operator_columns"":656,""scalar_mul_calls"":62,""scalar_columns"":1312}}",2.8660316708315526e-14,9.53318515269293e-11
17,3,24,6,2770,Previous map from this run only,63003,4.0007431724055976e-14,3.8750608596843388,0fda7201d21f9adbddef93b561e06f32f153c6631ec8998944377af66faa6809,True,True,29,1.3320209980010986,633,"{""full_mul_calls"":30,""full_columns"":633,""fr_mul_calls"":30,""fr_columns"":633,""common"":{""operator_mul_calls"":30,""operator_columns"":633,""scalar_mul_calls"":60,""scalar_columns"":1266}}","{""full_mul_calls"":31,""full_columns"":657,""fr_mul_calls"":31,""fr_columns"":657,""common"":{""operator_mul_calls"":31,""operator_columns"":657,""scalar_mul_calls"":62,""scalar_columns"":1314}}",3.579782848585752e-14,9.217946211747213e-11
18,1,24,6,2777,Previous map from this run only,63001,3.453054873010431e-14,3.8218325461110183,2f0cb0eeb9461706bda056c99255cd3a1dceeba846ab2a15dab671685cb2983a,True,True,29,1.2562880516052246,604,"{""full_mul_calls"":30,""full_columns"":604,""fr_mul_calls"":30,""fr_columns"":604,""common"":{""operator_mul_calls"":30,""operator_columns"":604,""scalar_mul_calls"":60,""scalar_columns"":1208}}","{""full_mul_calls"":31,""full_columns"":628,""fr_mul_calls"":31,""fr_columns"":628,""common"":{""operator_mul_calls"":31,""operator_columns"":628,""scalar_mul_calls"":62,""scalar_columns"":1256}}",3.1133093798237994e-14,9.581385321561505e-11
18,2,24,6,2770,Previous map from this run only,63002,3.927511487764527e-14,3.9338049621990328,27b899b7ece87023e12f2e2ebd3c325eb9c21947358832ec011478eb93c451c5,True,True,30,1.1524250507354736,641,"{""full_mul_calls"":31,""full_columns"":641,""fr_mul_calls"":31,""fr_columns"":641,""common"":{""operator_mul_calls"":31,""operator_columns"":641,""scalar_mul_calls"":62,""scalar_columns"":1282}}","{""full_mul_calls"":32,""full_columns"":665,""fr_mul_calls"":32,""fr_columns"":665,""common"":{""operator_mul_calls"":32,""operator_columns"":665,""scalar_mul_calls"":64,""scalar_columns"":1330}}",3.244283584643261e-14,9.534413044114701e-11
18,3,24,6,2770,Previous map from this run only,63003,4.1853578083562255e-14,3.9344219895930403,c03707e41355517ef38df54ac3f298c622fd5b7fcf14b520a7760c3eeeeceaff,True,True,30,1.3205809593200684,640,"{""full_mul_calls"":31,""full_columns"":640,""fr_mul_calls"":31,""fr_columns"":640,""common"":{""operator_mul_calls"":31,""operator_columns"":640,""scalar_mul_calls"":62,""scalar_columns"":1280}}","{""full_mul_calls"":32,""full_columns"":664,""fr_mul_calls"":32,""fr_columns"":664,""common"":{""operator_mul_calls"":32,""operator_columns"":664,""scalar_mul_calls"":64,""scalar_columns"":1328}}",3.355430588005309e-14,9.817084383717366e-11
19,1,24,6,2777,Previous map from this run only,63001,3.3351408473843815e-14,3.820133270785085,7c0c720185e99a70c54dba3f9b040ebf73b61461701e68c8c5096a00107d6d2e,True,True,32,1.1331698894500732,640,"{""full_mul_calls"":33,""full_columns"":640,""fr_mul_calls"":33,""fr_columns"":640,""common"":{""operator_mul_calls"":33,""operator_columns"":640,""scalar_mul_calls"":66,""scalar_columns"":1280}}","{""full_mul_calls"":34,""full_columns"":664,""fr_mul_calls"":34,""fr_columns"":664,""common"":{""operator_mul_calls"":34,""operator_columns"":664,""scalar_mul_calls"":68,""scalar_columns"":1328}}",3.098467698399668e-14,6.909389987814059e-11
19,2,24,6,2770,Previous map from this run only,63002,3.7835519392356504e-14,3.85247321182759,51df095571802fa8e8a83b39b7ad893cdfcebed6c54811af403ed0c973140630,True,True,29,1.304171085357666,631,"{""full_mul_calls"":30,""full_columns"":631,""fr_mul_calls"":30,""fr_columns"":631,""common"":{""operator_mul_calls"":30,""operator_columns"":631,""scalar_mul_calls"":60,""scalar_columns"":1262}}","{""full_mul_calls"":31,""full_columns"":655,""fr_mul_calls"":31,""fr_columns"":655,""common"":{""operator_mul_calls"":31,""operator_columns"":655,""scalar_mul_calls"":62,""scalar_columns"":1310}}",3.2049350992173645e-14,9.779055995798312e-11
19,3,24,6,2770,Previous map from this run only,63003,4.129585062728865e-14,3.888256647040437,77a98e69ab079b7e1cb0162a10996d064eb89f7dae5da0bbf32da0da6e716d05,True,True,29,1.1417980194091797,632,"{""full_mul_calls"":30,""full_columns"":632,""fr_mul_calls"":30,""fr_columns"":632,""common"":{""operator_mul_calls"":30,""operator_columns"":632,""scalar_mul_calls"":60,""scalar_columns"":1264}}","{""full_mul_calls"":31,""full_columns"":656,""fr_mul_calls"":31,""fr_columns"":656,""common"":{""operator_mul_calls"":31,""operator_columns"":656,""scalar_mul_calls"":62,""scalar_columns"":1312}}",3.26969360115634e-14,8.790853835828085e-11
20,1,24,6,2777,Previous map from this run only,63001,3.45216365179629e-14,3.8588442416164432,d96f41dcdce85b1e871dfab32d67683a0ee8c558d39a8be2f6097154bf0d8176,True,True,33,1.1185040473937988,638,"{""full_mul_calls"":34,""full_columns"":638,""fr_mul_calls"":34,""fr_columns"":638,""common"":{""operator_mul_calls"":34,""operator_columns"":638,""scalar_mul_calls"":68,""scalar_columns"":1276}}","{""full_mul_calls"":35,""full_columns"":662,""fr_mul_calls"":35,""fr_columns"":662,""common"":{""operator_mul_calls"":35,""operator_columns"":662,""scalar_mul_calls"":70,""scalar_columns"":1324}}",2.7848665075003238e-14,8.812790439625316e-11
20,2,24,6,2770,Previous map from this run only,63002,3.76179634012649e-14,3.853550330453,143bf30bf664f4128b1a4049e80ee19eb718d3f0cd451a8e5801e2b87621c173,True,True,28,1.2941350936889648,626,"{""full_mul_calls"":29,""full_columns"":626,""fr_mul_calls"":29,""fr_columns"":626,""common"":{""operator_mul_calls"":29,""operator_columns"":626,""scalar_mul_calls"":58,""scalar_columns"":1252}}","{""full_mul_calls"":30,""full_columns"":650,""fr_mul_calls"":30,""fr_columns"":650,""common"":{""operator_mul_calls"":30,""operator_columns"":650,""scalar_mul_calls"":60,""scalar_columns"":1300}}",3.2297149110771464e-14,7.867221360703566e-11
20,3,24,6,2770,Previous map from this run only,63003,4.263556218952256e-14,4.020749859557786,d45ef81144d9ec44c8d3863790bcd05863214d69dcf607dfb85e67824e275425,True,True,28,1.1303308010101318,623,"{""full_mul_calls"":29,""full_columns"":623,""fr_mul_calls"":29,""fr_columns"":623,""common"":{""operator_mul_calls"":29,""operator_columns"":623,""scalar_mul_calls"":58,""scalar_columns"":1246}}","{""full_mul_calls"":30,""full_columns"":647,""fr_mul_calls"":30,""fr_columns"":647,""common"":{""operator_mul_calls"":30,""operator_columns"":647,""scalar_mul_calls"":60,""scalar_columns"":1294}}",2.7214184134653756e-14,9.10642448865228e-11
21,1,24,6,2777,Previous map from this run only,63001,3.261106883801893e-14,3.8686748937130453,d2c1d9fa001e619bffddd8bb1ea39c2d660349a05707d4ee2b26c86a6da9aebd,True,True,36,1.318047046661377,652,"{""full_mul_calls"":37,""full_columns"":652,""fr_mul_calls"":37,""fr_columns"":652,""common"":{""operator_mul_calls"":37,""operator_columns"":652,""scalar_mul_calls"":74,""scalar_columns"":1304}}","{""full_mul_calls"":38,""full_columns"":676,""fr_mul_calls"":38,""fr_columns"":676,""common"":{""operator_mul_calls"":38,""operator_columns"":676,""scalar_mul_calls"":76,""scalar_columns"":1352}}",2.6105253763975466e-14,9.725748634111501e-11
21,2,24,6,2770,Previous map from this run only,63002,3.9174349779393045e-14,3.9167494968751084,c5f109fc5543c00e3d9b19b5808a0592b67d6a877f8e2383d62ca2fb7355d6c7,True,True,27,1.0891549587249756,607,"{""full_mul_calls"":28,""full_columns"":607,""fr_mul_calls"":28,""fr_columns"":607,""common"":{""operator_mul_calls"":28,""operator_columns"":607,""scalar_mul_calls"":56,""scalar_columns"":1214}}","{""full_mul_calls"":29,""full_columns"":631,""fr_mul_calls"":29,""fr_columns"":631,""common"":{""operator_mul_calls"":29,""operator_columns"":631,""scalar_mul_calls"":58,""scalar_columns"":1262}}",3.404077130697878e-14,9.942914530852931e-11
21,3,24,6,2770,Previous map from this run only,63003,3.439415842175492e-14,3.917438180373012,b9c78e3bceb15b9d016bfc214c7491fcb4cf473c282ee2689eadea9f556c98f3,True,True,27,1.2499010562896729,607,"{""full_mul_calls"":28,""full_columns"":607,""fr_mul_calls"":28,""fr_columns"":607,""common"":{""operator_mul_calls"":28,""operator_columns"":607,""scalar_mul_calls"":56,""scalar_columns"":1214}}","{""full_mul_calls"":29,""full_columns"":631,""fr_mul_calls"":29,""fr_columns"":631,""common"":{""operator_mul_calls"":29,""operator_columns"":631,""scalar_mul_calls"":58,""scalar_columns"":1262}}",3.0306209837012887e-14,9.549804196212054e-11
22,1,24,6,2777,Previous map from this run only,63001,3.178363615727995e-14,3.7884471983709953,0d750975a54b4d4b49a4990519a41b1a30d0c455c5f59c0b0738ee6e4d81a25d,True,True,36,1.3485000133514404,664,"{""full_mul_calls"":37,""full_columns"":664,""fr_mul_calls"":37,""fr_columns"":664,""common"":{""operator_mul_calls"":37,""operator_columns"":664,""scalar_mul_calls"":74,""scalar_columns"":1328}}","{""full_mul_calls"":38,""full_columns"":688,""fr_mul_calls"":38,""fr_columns"":688,""common"":{""operator_mul_calls"":38,""operator_columns"":688,""scalar_mul_calls"":76,""scalar_columns"":1376}}",2.6240238829360698e-14,9.9982442622555e-11
22,2,24,6,2770,Previous map from this run only,63002,3.809491403278222e-14,3.958548448594706,b258cab85658ef8e46102d3f89ef893634306a23664eb97f5a9d4e4f4781e73d,True,True,27,1.0859448909759521,608,"{""full_mul_calls"":28,""full_columns"":608,""fr_mul_calls"":28,""fr_columns"":608,""common"":{""operator_mul_calls"":28,""operator_columns"":608,""scalar_mul_calls"":56,""scalar_columns"":1216}}","{""full_mul_calls"":29,""full_columns"":632,""fr_mul_calls"":29,""fr_columns"":632,""common"":{""operator_mul_calls"":29,""operator_columns"":632,""scalar_mul_calls"":58,""scalar_columns"":1264}}",2.826747839785692e-14,9.30933349130003e-11
22,3,24,6,2770,Previous map from this run only,63003,3.579582781704198e-14,3.833289938622595,661d65d0583af285af2a4a4e246f5e25cf61c36875b34382cdf7dc32feb7bd18,True,True,27,1.2516820430755615,608,"{""full_mul_calls"":28,""full_columns"":608,""fr_mul_calls"":28,""fr_columns"":608,""common"":{""operator_mul_calls"":28,""operator_columns"":608,""scalar_mul_calls"":56,""scalar_columns"":1216}}","{""full_mul_calls"":29,""full_columns"":632,""fr_mul_calls"":29,""fr_columns"":632,""common"":{""operator_mul_calls"":29,""operator_columns"":632,""scalar_mul_calls"":58,""scalar_columns"":1264}}",3.3421888637571323e-14,9.769825819347139e-11
23,1,24,6,2777,Previous map from this run only,63001,3.265588286101675e-14,3.8386812441639417,59b16bece918fd734836b2aee82ba1b9ac3fe9c82430a32ffb745ae030686e49,True,True,37,1.3616440296173096,670,"{""full_mul_calls"":38,""full_columns"":670,""fr_mul_calls"":38,""fr_columns"":670,""common"":{""operator_mul_calls"":38,""operator_columns"":670,""scalar_mul_calls"":76,""scalar_columns"":1340}}","{""full_mul_calls"":39,""full_columns"":694,""fr_mul_calls"":39,""fr_columns"":694,""common"":{""operator_mul_calls"":39,""operator_columns"":694,""scalar_mul_calls"":78,""scalar_columns"":1388}}",2.7182396889779778e-14,8.25226051287615e-11
23,2,24,6,2770,Previous map from this run only,63002,4.0789366502645763e-14,3.948585001304108,20511c8f2973dc8cf5cc27484f77ac46cbedeb1f97bf3ddbdb75dca14bd4660e,True,True,26,1.081820011138916,602,"{""full_mul_calls"":27,""full_columns"":602,""fr_mul_calls"":27,""fr_columns"":602,""common"":{""operator_mul_calls"":27,""operator_columns"":602,""scalar_mul_calls"":54,""scalar_columns"":1204}}","{""full_mul_calls"":28,""full_columns"":626,""fr_mul_calls"":28,""fr_columns"":626,""common"":{""operator_mul_calls"":28,""operator_columns"":626,""scalar_mul_calls"":56,""scalar_columns"":1252}}",2.4316372859022173e-14,8.43048671901936e-11
23,3,24,6,2770,Previous map from this run only,63003,3.816171695855852e-14,3.644423453334277,069adeb0cca127e201f46112714d669d03790a6c115d73ba3c7841132e72496f,True,True,26,1.259058952331543,602,"{""full_mul_calls"":27,""full_columns"":602,""fr_mul_calls"":27,""fr_columns"":602,""common"":{""operator_mul_calls"":27,""operator_columns"":602,""scalar_mul_calls"":54,""scalar_columns"":1204}}","{""full_mul_calls"":28,""full_columns"":626,""fr_mul_calls"":28,""fr_columns"":626,""common"":{""operator_mul_calls"":28,""operator_columns"":626,""scalar_mul_calls"":56,""scalar_columns"":1252}}",3.4331279032420025e-14,9.286894109529634e-11
24,1,24,6,2777,Previous map from this run only,63001,3.4004169719518234e-14,3.8725896260730712,9e880a9572a1fec9d72f67cd49ef340c009b442d0239571dc614f71caac2b29e,True,True,39,1.3755409717559814,686,"{""full_mul_calls"":40,""full_columns"":686,""fr_mul_calls"":40,""fr_columns"":686,""common"":{""operator_mul_calls"":40,""operator_columns"":686,""scalar_mul_calls"":80,""scalar_columns"":1372}}","{""full_mul_calls"":41,""full_columns"":710,""fr_mul_calls"":41,""fr_columns"":710,""common"":{""operator_mul_calls"":41,""operator_columns"":710,""scalar_mul_calls"":82,""scalar_columns"":1420}}",2.593003283834822e-14,8.97752068899359e-11
24,2,24,6,2770,Previous map from this run only,63002,2.85813896685277e-14,3.956597742511085,6e630a0df64d9467a5e1b1fe67d0876b8f72cda18c7ad76921f1a439d81cbc32,True,True,26,1.0723490715026855,590,"{""full_mul_calls"":27,""full_columns"":590,""fr_mul_calls"":27,""fr_columns"":590,""common"":{""operator_mul_calls"":27,""operator_columns"":590,""scalar_mul_calls"":54,""scalar_columns"":1180}}","{""full_mul_calls"":28,""full_columns"":614,""fr_mul_calls"":28,""fr_columns"":614,""common"":{""operator_mul_calls"":28,""operator_columns"":614,""scalar_mul_calls"":56,""scalar_columns"":1228}}",3.039581131350674e-14,9.275036327379944e-11
